reviewId,content,score
9b34c071-dc66-404a-b2f2-3b38f4ad2a64,When I first started I was lost. It took me awhile to navigate through the App. I'm still learning.,4
37735453-6fab-4d28-829d-e2607c5e82fc,"its tiktok so um, yeahuvyfydgfhchvhvhbhgcxfxgcgcgchvhvjvgxgcgcgchvhbhbgxhfhfyctcychchvyvuvhfhfhdhfhfyfhgygyfufhdhdyfyfugyvygygyyfyfhffyfhfjgugygyvyvyvyvgyyfhfhfufuofyffyfyfyfyfffgygubugjvhgughhffjfjfjuggygyyyfyfrtjguvviiygihiohighvycrerdshddhdjddhfhfhojuioooppkkikghbhnvfdghfdscvfvbgcbghvhvhchfhdhdhddhdfygufhgugjjgjljjfjfhfyfyfuguguguguguhfggygjghggyfyfyefurgyfegegeyvrgeddedyrgrubeibeirburbufhudhudhuduhdubdbjfkgudjbdduggdygdugduhrurjrihriihrihrihrhirguugrugruguegurguehirhgfujrurhrjbruhfjbdjbdjrv",5
c71a9202-a81d-43c0-a24f-f7518343ebbc,It's helpful,5
ffa6d858-0bb4-43ed-98d9-957d17f9fa21,Easy going,4
05388044-c562-4a6e-b6fe-c2cd8957e58b,Nice platform better than any social media,5
aae4d9aa-b2e8-4540-be49-4ddf84af4b09,It's Great 👍,5
bdd9106e-26e9-4435-b3b5-2ebd43a23a5e,I fr just seen somebody cooking a two cats fr this app needs supervision,1
0f6618ad-b60a-4ae0-8271-e2ed7f25ee3c,App was fun for the first year of its life. Now it needs Putins' Nuke,1
7ce07b89-2784-434f-9b8d-11c9d658659b,Ib N,5
f1abc593-5a9c-49e7-8956-6cde809ea8fc,I really enjoy the app it's truly amazing,4
c6a003a5-979f-4ecd-9f92-d817a769230f,Just a thing the past time,3
a7a4cdd6-54d0-45e6-b156-bbf131373521,Bhim kumar Rana,5
64e1b08c-f548-41ac-a5f3-fe3f073e2c71,Banned for no reason on number of occasions for comments that are not as bad as others,1
f447d5ed-6fd3-49e8-a7f2-40923bcb2d40,Views no follows. Can't go live!,2
928691b4-fcd8-4ef5-b524-54c0afff9f4e,Wowwwww,5
9a9e3108-e6a7-4aaf-91a1-f20350175a53,U guys banned me for being under 13 but I literally got tiktok on my 13th bday and now it's taking forever to load when I try to appeal that I'm 13,3
840d7d75-41f2-4140-8da6-3a99d1baa833,It's amazing and wonderful so much love it...good job to everyone 😃😍🤩,5
eadf693e-fa53-402a-af54-e6f11ce238e0,Cool app for depressed people,5
03b018a3-a514-4f16-8add-7677e49650be,Good app,5
1d89111f-950f-4cab-9cad-f6fe0358c99c,This app not install my mobaile,1
1f85d1f2-f773-4dc7-ae75-0140abe66381,Street free,4
013616a7-6511-4557-8760-64a9bbc3f80b,TikTok is the best app ever I love it and I can not stop using it it is the best try and use it you will enjoy it.,5
e8976d8b-d1d6-439c-8657-b2335a6bcea9,Loveeee,5
d0876e01-50be-440e-8703-3174fe7dc36b,Is Stanley deleted my account in how it won't let me log back in it's ridiculous it's funny when you're on it but won't let me log in,1
3bd8eba7-a896-4431-8d08-7a884a83f5de,I love this❤️❤️❤️❤️,5
a28426f0-1964-4fb4-b16a-8db63716196d,Good,4
3a7987a9-1982-4095-8251-af66c9518f07,App doesn't move my videos,1
a8f1c7aa-3bd5-4ca4-acc6-19c3524c9c49,Using this app is soo exciting and amazing 🩸 Really love it,5
2208429b-3aed-438d-bc8b-e12261e91d67,It's very bad,4
ec4f1b7e-3074-4f67-bf23-1199af0f2de9,Absolutely addicted to it although some stuff traumatises me but generally I love it,5
0f6ab096-f40f-4c66-b4d6-bd12a4f465c5,It's a good app,5
891c5674-5461-45c5-91f4-08a0f1e2a22e,App will not let me follow users. I can follow with my account on the website just fine.,1
e2e99859-2284-43db-81c7-99ed47b27d48,Ok,5
e6a96fd6-1737-4354-b683-957f1aa81c22,Best,5
7f5cc4b1-8505-46f7-87c7-9311f80a63ed,Hey please viral my account 🥺🥺🥺 @arifalbaloshi1,5
9a5f339f-42e2-4d99-897f-54f684bd1f55,Awesome,5
f6315aca-164d-464a-b240-f252e644f720,Good,3
2d33516c-cd18-412d-8a2c-d4cd092d44d2,Hi na Lang,5
798a00f2-3136-4410-ab92-37c71e75d76d,Awesome app yr just love this app,5
baa33a00-82b3-4590-be22-f34669065554,Good,5
b8d6d108-929d-490c-90f3-2341315c7fab,تطبيق رائع واتمنا ينمو حسابي arabs900,5
ccb5c95e-5d74-4fbc-8949-aa5f0448b48c,Love tic tok ..I'm addicted,5
de37ce87-f2b1-4505-b3db-5420d47cc1a5,I got banned for no reason at all disappointed because I have been on this app for 4 years,1
ae1d84b9-9b02-4969-94ce-f5af60212c2c,nicee apps so good and lovely apps i love this app because good timing pass app i love this app more people spending time and enjoying and so nice and awesome apps my favourite apps tiktok i am using this app from 3year every one use in this life tiktok is a good platfoem for mony and incom sour love you dear tiktok owner i salute your thaught and this is natural and artificial beauty for people imagine every one for time we are using in million peoole tiktok plz viral my video tiktok is,5
b07a2ebc-f3f7-4c59-834e-57fecd6917c5,They band videos when they aren't against community guid lines and won't let you post things when other people post the same stuff,2
14dc5ec1-96c6-47b1-b212-addb2e8969c9,this app takes your freedom away from you and makes you captive..and the thing is you don't even know it bc it's too late. your mind is being played.,1
539ce5a8-d1f4-44cc-b08c-1a5c6250c01b,I do not want any thing to do with TikTok. Stop trying to get into my phone,1
4cf9f588-26d4-4762-82b2-e9a15215d6cc,Very good app,1
837f6415-66ee-4b61-90fa-79135c3fc1eb,❤,5
33494809-f706-4e00-bc25-ca8bea6eabec,Best app ever,5
f77da722-3de1-431e-a012-6a81a6e2d9cb,Fun,5
a1b7c724-5ba0-434c-b6d4-93cc3ccb6394,Very good ❤️❤️,5
c4bf6e8d-1837-4d73-a01f-050988f999cf,Love this app,5
db60b3c9-5738-46b1-abe8-fa22b9737271,Good,5
949ede60-3dc8-4328-97eb-7e81f9aeceb7,Good app,5
f2500415-2af2-4d75-bf18-b882421e6a7f,Worst app ever,1
d7d5a72c-55df-4a58-bf3a-b8adaad7d8e1,👍,5
28dc904b-c6b9-4655-8069-b2ec85726c96,منذ الاصدار الأخير أصبح لا يعمل بشكل جيد,2
5b54b151-6a79-4785-9a33-7d0ac31d2024,Great app,5
276e66b0-f67d-4ad3-a48f-8ff2c9675a92,No problems,5
f09b37af-421b-468b-a7a4-d5142cb1f6bb,Fantastic app,5
40a75e3d-78dc-45cd-aea1-a31cd12c51b2,It's a very good app and good funny videos,5
578646de-12ca-4953-9ac1-b15a5fc724a4,Very bad Because my account @aliyanabbasi857 is freeze,1
2487a02a-d6e8-4141-bee2-e378867ecbfe,It's very good and teaches you a lesson to never trust people you don't know!,5
f0e25c21-bded-4900-ba94-eec7b022457b,Im,5
c30791d4-6bfa-4636-9397-a6ee39b735da,Best,5
ffa5e4c6-6e04-4b28-acae-9bf10845a81b,Please take a video while.are you,5
160dc333-cc6d-4006-8f31-c094417e5663,Amazing,5
8d30f495-1bc3-4890-9161-a3c9e8a643cf,I love it,5
e4440c25-adf1-4d1b-b67e-5d74872370c8,Nice app,5
84db473f-8287-4245-9c0f-62c931f6423c,Awesome experience.,4
6d32bfb1-29e3-4ca5-aed8-06491de8ed05,"My followers keep on reducing everyday, so you guys should work on that",2
3d2e1448-77ac-456c-9807-ea2755d9fb91,What the hell! You can't unlink or change the phone number on your account without having access to the phone number you're trying to change!!!??? How does that meke any sense?! I got a new phone! I do not have access to the old number but everytime I try to unlink the phone or change the number it sends a code to the OLD NUMBER!!! That makes no sense!🤦‍♀️ I was gonna log into my account through the number but I can't since I can't change it! Garbage!,1
0012b1ae-5096-4647-b138-a47c7cf33a2a,It's good for me,5
a2981bd5-ffe7-4c24-9cc8-60d2f455732c,"The algorithm kinda stinks and lately, all videos are freezing when I do use the search function to see videos that I actually want to see. The videos on my FYP are fine, but I don't really like the content it wants to show me.",3
f6ead786-4f83-40be-af57-14f6cee030ed,"It was great before, but a few months ago I kept getting on and off degraded tiktok but now its random, for example, instead of saying 'now' it says 'friends' like before in past up updates. And the uploading pictures are in video mode permanently and unable to change, I can still post nows and favourite things. Ect",4
bdb2848e-6c54-4589-8bbc-a9b568bfcbb0,🤣,5
5395c8a0-f60e-46d7-86fd-36df5cccc9c1,Not letting me reply to messages,1
77f18f4e-17c1-4b30-af05-168f61486a53,Very practical and authentic ... I recommend,5
784d8c8b-891b-4951-9dfc-d80dcc6bc919,It's good love it it's just I'm getting banned for being not older then 13 when I'm 14,3
08047987-5d33-4455-a4c2-1ee43224dc76,Entertain,5
2f648ff7-4a94-4975-bf6d-e406e83354c9,Literal poison to humanity,1
41608308-5713-407b-8884-d81b9c4927f2,Ok,5
0523287a-113f-490a-b598-ad84c9379588,After spending many year on tiktok i realize isnt reliable platform . i have 9508 followwrs but no viwes no likes but why .plz unfreez my account as soon as possible . i need more support tiktok team . My id name alieshkhan0 .,1
155095b3-830e-40da-a6c8-b698020e52e3,احبكم,5
310bf5e7-a64b-4dab-947b-7226fd728334,I want to see again what i/other people repost!,3
b329deb8-5387-481d-8748-8e2e4f61f3ec,Nice well done thank you,5
c303fef6-919a-4fc2-90e8-8fd889f6d508,TikToK🙄🙄,2
e690e6f5-274c-48f5-89d7-26f2b0e45959,Don't use it!,1
52c4ff7a-ffea-4572-989a-e81d8d947d46,Very good full enjoyment apps,5
122ecdd6-cd66-496f-b2bd-215335510054,Sonuali,5
3ddb423e-fb8f-4e34-887f-b49e088e3389,Good,5
9f769264-4019-4b27-a560-0e84fa3471cd,"Ads on the following page are awful. A notification dot will appear on following but there's nothing new. Top of my screen turns white randomly. Video and audio unsync. Can't block sounds when they get annoying and they keep showing up after hitting ""not interested"" every time. It keeps asking if I wanna sync contacts no matter how many times I put no.",1
5521c373-90ff-4b3a-879e-eb30c7e4f276,Its very good for mind,5
d9aa15fc-aff6-431e-8171-d19bc47e2590,Tiktok why did you banned me for no reason,1
d2c05eaf-fa27-430e-a202-7c74fec117ed,It doesent let me in pls help me,1
ff898880-a83e-4755-a16d-1186495f5270,Nice and enjoying,5
cb58aba6-293c-4874-beaf-29ffae830e91,Please TikTok team support me,5
d98d71fa-f9cb-4547-91bf-cb2c4d5b7735,💘,5
859a768c-5b9a-4ec9-9b73-fb1c911b0737,I love it,5
f2a39fd1-6b14-4306-980a-6d7a0583c090,Nice,5
9407b356-4cbb-4694-ae49-be6d5fe85b75,not bad,5
d76511b4-0c17-444e-8d2d-373817380ee3,Amazaing,1
c953ee6e-8c48-4671-9576-e0ff6179bfff,Great experience with the app,5
33c95fac-aec3-43a5-8aeb-ee3b5f8a247d,Just no no no no.,1
740c5bd9-19df-4417-acc4-3cfb5ec00643,Good vibes,5
e856373b-fab0-4947-b45e-938e1f76d418,it's amazing and so funny,4
81650b35-cda3-466d-8146-3bf73b8505fd,بت معفن جددددد,4
f718b6a4-2cda-47bc-a65f-995b832b13ad,Good,5
f7b0ddfe-1f29-44ce-a334-69e6245f11e5,Very nice,5
a24473b9-de52-458d-a200-3b1adf0c82d5,Nice app,5
89edf3df-c27e-4030-ba3c-d5071733d4c5,"It's a platform for everyone, a lot of happiness is found in here. In here people appreciate talent, even those who initially flt like they had none feel appreciated in one way or another. Big up to the management for the motivation they give to people.",4
5134a8d3-4d68-4e00-bbb5-84ae9c6e693f,Excellent 👌,5
128c91d4-8d12-4caa-983e-bda2dd1665a4,Love it,5
ecf488fd-7d6b-4cfc-a5b9-7f9d555a11ba,Tiktoc is the only Social media im on. Best one so far. Other Social media are just ID theft frauds.,5
8a08b88d-b701-456c-8e7d-ca8338b8d9af,Great,5
308f6bb5-df59-45ae-a302-4ee776f2ad3c,The best app ever when I'm bored I just watch some videos and I'm not bored anymore,5
d1683413-e76e-4770-973d-446563f2cf1d,Very good app,5
02e0c9ec-b9c5-48dd-910b-3ba7de3f06e2,Good,5
b9356f94-5b78-4adb-97e0-1f4389509f0d,Got banned I think tic tock is racist beacuse when I started makeing vids I got banned in 3 weeks,1
412f60ac-7acd-4f70-890c-54ee070cb801,It's fun as long as your not banned.,3
5ad4c9bf-bc3c-42bd-9c7e-8fff1c40d583,Love it and can u plss follow me my TikTok is king_of_art34,5
06c51b4f-5c59-44b2-b5c3-8759743c589c,"Just waste of time and money, after all the time you spend fixing your profile then reaching 1k to start live connect with other members, simply anyone can report you and cause you possibly losing your account for good, this is just scam and not anything like decent product or service, I don't recommend it to anyone and I stopped this application. Bye bye",1
e4f60edd-2ec7-4ac8-bfa2-8151998ad0e3,"It good to see things that u like or people like video games like gta,Fortnite and more",5
75184b2e-6fde-4a3e-a97c-9a0e19dbbce4,Bad app not that much interesting bad things are here like and subscribe fireeyes gaming Youtube Chanel,1
bbef7db9-4ea7-40bc-98c9-f12df2a7b02e,Good by 2pac,5
ed83357b-555b-4258-b7fc-ca3a9f198878,Just a one ward _ Great,5
dfde3d78-c383-485d-99f0-c2eff0481ba9,Awesome,5
84a04e05-e37e-4190-9b35-1c7af78dce8e,I have two accounts on tiktok and on one if them I changed my profile picture and it won't put it as my new one when I comment and something else is that when ever I see age related videos and someone says something about someone being 9 it bothers me like what why are they too young? I think that's a really mature age to be 8 and under no but 9+ is fine to me and when I see people bully others for being 8 or 7 or 9 I feel hurt but honestly when I see tik tokers that are like 8and under I laugh.,4
ea24d130-6aa7-4dec-a73f-105290dfb432,Good one,5
65704c89-10e2-49d7-9365-504aba3aa503,Nice,5
68e3463b-79a6-430a-ab23-cdb1d46215c1,Good app👌 👍♥👍,1
e49851fc-6f87-4bcb-9701-2eaf550d2c0d,"The app banned me and ""temporarily suspended"" me for no reason. Otherwise it was fun while it lasted.",2
cafc03e8-8f8b-4aba-a064-424b57d6fc5a,😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣,5
2bff5cc6-216e-4082-a088-5de81f3278a1,Someone is on my accounts acting like me and stealing my money,1
0ef15e89-a798-4bfe-96fb-f56527079357,Hello Tiktok Team Please unfreeze my account View and like problem please chak my account problem Thank you,2
ffc60167-fc85-47e1-aa45-7a17b36c6d62,Enjoying every moment,5
8d2c5f6b-edd5-4b9e-9744-07a1a77d3423,Good program,5
a8cd648a-d8f8-443d-88c1-106a1b1d7c06,I like this App,5
3aa5d2c5-2641-43ed-8633-e77cb4cb095f,Fatima 🎁🎁,5
47ff1016-f1b0-4bda-ac51-335fbc01840c,Trash,1
397949dd-c5d3-407e-87af-08310a0350fc,This app is interesting,3
b38c853a-aeaa-4b64-af37-83b27cc0a8cb,Lots of bad things. But it's really good app,3
5d19f01c-b231-4d7a-ae4d-b98ef6d823b2,So nice,4
ffb6aaa3-7a20-4b58-a1a5-7f628e1055d0,Exender,5
f24aed31-093f-4270-9eb3-3d6bbf2136cf,Good full stop nothing else to say it brilliant download it !!!,5
2af706da-dfe1-4735-a332-69a37313f50d,Tiktok is geead,5
5a05dd14-6224-4b8b-954b-8809e8833c57,"Not understanding ""not interested "" I've click it 1000 time and the same video appear again and again",1
b651b735-834b-40d6-b6eb-667e1e8e3c65,Owesum,5
de570d8e-5a81-4472-9161-cdfda8da7616,It's amazing and I'm getting rlly famous but it's just I want slim Jim to comment app amazing tho!!,5
2b9c959b-10cb-4f93-b825-321879cfd80c,Krian,5
dbfc87db-ee8f-4dd8-9585-fc69ccd3543f,I love to tiktok I always will,5
be1a8313-d1ad-45f5-8336-59c5183b53bd,Armaan baloch 99,5
414715d5-43e8-43ae-9aed-f192bb0a5576,Very adventurous app,5
8d43bd93-12a7-48e9-85bd-e7a68f16f40a,Tik tok good tik tok be like that,5
349b0586-e682-4137-84fa-5b2104635b9d,I love this app,5
df8ab61b-e80d-4d85-8b98-bc2cc14d827c,Gen z stupidness ruined the app,5
410221b6-160d-4821-b84f-806067477afa,Not good,1
f7c438b4-5ebd-4d23-9c0e-cb63f6ab3977,Greatest app in all,5
f2b90403-955f-49a2-985e-5efb0eb0c1ff,The app is great 👌👌👌 but it's been a husel trying to get follower's,5
9604d474-fff1-4e32-9e12-36f8e8466bd7,Install tikok,1
65df9ec3-db29-4671-b021-02d8bee8a967,To many gay people,1
9869d014-e3cc-434b-87b5-85e1d5a6d3da,nyc,5
581d33f8-63db-4400-9f94-57c181f70a41,Nice app,5
25f07dd0-3543-4fd1-8a56-1bc0fa85b239,Best app,5
0df5d598-748c-4a63-b3a5-979e2f64a9ce,Nice app but not show non friends View,4
81311ab3-080a-4ae8-b7b7-cdfa4b379268,The app is good and somehow not wasting alot of time,5
ec5a41fd-0818-4658-9d00-8aa16aee9654,Can't get veiws without paying promotions,2
796989cc-2321-4dd2-a5ab-fbccc5d508ce,Good app,5
ff44c4d4-adb3-4719-8f2f-d3b7458bb0f5,"I would have given you 5-star but fr u have been showing me all videos that I have seen, itz like I'm in a loop plz can u help me with this😐",4
b92f2f82-8bd3-4bd1-8107-ac22c9d4324c,Very informative and Beautiful I love the black explorer and history.Thank you so much keep it real.,5
5d55829c-0a7b-4565-b399-2c89e7fd15bb,I love tt,5
cd17e306-847c-461d-868b-ae29d766542e,Super,5
c252e87d-e729-454d-b137-40e180d40e42,Nice ☺️☺️,3
9af797cb-43e1-4714-84db-aa8dd0c5fbc3,Malik g,5
72aa24dd-12d4-47df-b9f7-a2822ebfa17c,This app is harmful for our kids,1
2d3c437f-8250-4fdc-b070-2bd1c28d4d3a,👌Perfect,5
d9f37ef9-4dd0-46f4-82b1-8ffed49bea30,Nice,5
f5fff8b0-fc2f-4233-9176-a4bc5211668d,Kinda liberal with data... constantly badgered to share my data with the app... I don't really want to be on a Chinese billboard somewhere. Edit. I am asked to rate the app every time. I am getting sick of it now.,1
ba3a347c-d7a4-4585-a4a0-abd55a3cad3b,আমার ভিডিও ফর ইউ যাচ্ছে না প্লিজ আমাকে একটু হেল্প চাই,5
a85135d0-1284-4b37-95ed-b17c0d4c427e,Fun!,5
a350b6ec-519d-4619-8a0c-3916538d7735,Very nice app,5
8750f370-2240-4c16-88d2-558fe5e78f02,Se tro coooool,5
a9102bed-b3b2-466f-8dff-aed81a9af01e,Tik tok is very entertainment app very nice app iam very enjoy this app,5
0bac60a6-d561-43b9-87e0-de47cbff1b7e,No so much views like I accepted,3
ca60d91e-109f-467d-8f45-ed0713125619,Nice,5
06387330-4c06-4086-89bf-ff18c2e051b4,Sajidking5050,5
70ffdf8e-2524-4601-808f-b321d2425118,JOE MAMA,5
d81dd5bf-06ce-4b7f-81e2-80627d88ef62,This app is very helpful thanks,5
675a39dc-e740-48cf-af2a-ca08010dbcbe,Not download apps problem,5
1cfb4ffa-3ddd-4efd-8334-3ea08f320d53,"I am a new subscriber on TikTok, oh men,,,, i am loving every bit off it. Pretty tham good.",5
007aed89-4079-4391-91b7-67305830e792,Tik tok i dreqit,3
d9674f69-f2e9-49f8-9a85-94f66bf2a401,THIS IS AMAZING🤩😍👍😍🤩👍👍👍❤️❤️😍🤩🤩😍😍😍😍🤩😍😍😍😍😍🥰😍😍😍,5
0bb6fd5c-ca00-49f4-a3e3-0d78261bc8d5,Assalam o aliakum,5
69a2c9da-63dd-4484-a1df-973e575aa720,Fantastical,5
3e5a8322-0c37-4af4-82c9-ba00bdb31669,JUSTINE UG I ❤️TIK TOK,5
a03fff64-9c6f-4fd6-9210-acbe481d5f7b,Awiws,1
c1e7f2f3-6593-4f95-8749-50cfef4cf902,Good app,5
d27ad777-1bba-4f61-807f-349c57a6cb01,I l Ik E it,5
40d1a058-6c31-435f-9cad-9b7a0c6822c3,This app is excellent,5
65bbe4a8-379d-43b3-8afa-16246266074f,This app is not give you view on your videos,4
eca1c323-5c24-4bfd-87ac-5c7fb40f2dc4,🦥🦦,1
65b3914a-1fb3-43ba-a49f-810f1ca240b1,A intersing,5
412471af-ec86-44b3-9d7b-50e5eb608beb,Good,5
88e305a4-1aa4-45ca-8667-d0640a937baa,This app is the best ever,5
3ab7350b-1559-4696-aa1d-99b81f812b3a,The best app ever,5
d27e5c2c-8b44-46f2-ac39-2477dd730c13,I can't take any videos because my sound is very slow,1
eb02f3e9-b35d-499a-84d9-43fa47f21592,Amazing,5
3ac6e27b-4998-4faa-b95a-ae387c879550,it's a good app,3
9aa1d9bd-5a90-4ef0-98aa-c41860edbf98,Love it,5
a75fcc83-c6e3-4d6d-bf7a-e9c2d44d3f88,I love this so much,1
50ae3d90-ced5-4f10-a12e-d086382b58bb,Nice app,1
2c006240-c1ca-43e0-acc0-20d4c6f5049e,"Nice app you downlod this app and enjoy ......I really say you ..............you trust me....,..................................................................................,.,.,........,.,..,.,..,.,.,.,..,.,..,.,.z..,.,.,..,.,.,..,.,..,.,.,,.,...............",5
e8067ea6-470b-48bc-8dc3-584deaf18c71,"Not a fan,racism all over the app ,nudity,kids,violence,if your getting high volume of attention they leave u alone if not they say u crossed community standards and penalize u..I deactivated my account because it's all ridiculous",5
4a03ef33-6f1f-4034-bebd-616fb0bae3db,I hadn't had any problems with TikTok at all!,4
1ecbc01c-6ccf-440f-9d6d-5be25faad477,1year,5
0b5b7f6b-da62-4780-b857-121f8ab834dd,Good App,5
391b86c2-3a49-4d2a-9dfb-4ba3d389a1fe,Banned me once for nothing wouldnt then ever let me back in.,1
b1cc75a5-d341-48f6-86a5-3272f8cc917b,This make my day,5
9f6c2019-5ebf-4dc3-a780-c3b99c69d2c8,Great video app.❤️,5
27d93cf3-c48d-4ba2-b8ff-fbbafb091aea,EXCELLENT PLATFORM AND USER-FRIENDLY INTERFACE,5
19cadc16-0c35-4bd0-9850-d4e7c1f568ff,Nice app,5
0ab9ce3c-2ea1-4cf5-8775-fe3bf1267dfa,Tik Tok,5
fb5585e4-8501-481b-8559-2e38d4c9958a,Please My live option on kardo 🙏👍,1
88f77334-b914-4319-8ccc-569939d8adad,Good,5
7f3aea39-4399-47bb-97a4-54e452f7354d,"well, I had like 5 accounts and for some reason, every single time I were to update it, it would take too long, but anyways, I love the app, so I gave it a 5 star",5
02834374-9808-4988-b9c1-bfe85867b017,I dont even need to say anything by this point,1
bd125c9f-8ed3-4d92-8eb1-fb1a183bee1b,০১৩১৯২৭৬৪৬০,5
a5e845e3-c58c-435b-ad3d-0460d793618e,Nice,5
87233891-c528-4360-93cf-9d6ddb27266f,Excellent result,5
b7aa362c-f933-415b-a033-a23440b059de,"Brilliant extraordinary life changer excellent socialiser is all that I can put to your team ,, Tiktok is just the best",5
cbd21c83-faf9-4e34-819c-43b13ce0f378,Itz nice,4
218b98bc-f9f4-4003-8ded-581bbaa1e6e6,"Mind-blowing experience, entertainment, business, education and much more. Love it very much♥️! so absolutely 5 star ✨",5
19f582cc-2dc7-4c1b-acbf-d5e99c55823f,Dhdieiu Jiaog oh i,5
452a3309-2d15-45df-911d-969ed66b0087,I thibk this app is wonderfull u can chat watch videos and even make ur own content if i could i would give it a million stars,5
e548b8d0-5f56-4d52-bd40-f8d614add07f,Old review:I rlly love this app I made so many new friends on it but i just dont like the inappropriate content people make! New review: Tiktok just banned me bc I was 13 years old!? isnt The app age 12+!? this is so unfair:/,4
85131bc4-1af2-4f78-b3c0-8551cd0a82ab,tik tok great,5
1059da0c-94b5-4a1d-b438-ff550eac8664,Tiktoka how are you🙏🙏,5
2774fb16-66c4-4e34-9d42-f7493a5398f4,Nice,5
b498410f-b726-4f4e-b41c-a4f23a213c5a,It just feels like it going back to my space with all the adds of moms playing single and low cut tops on in front of a camrea with a story sorry not sorry,2
8c1fd11e-bffa-4bfa-8780-42582739af6b,Good,5
1cbfcd09-61ab-4060-9832-c59a24e9830f,Bias,1
344bc8f6-8830-4528-8783-52517f9e7d51,"Good app,,",5
03a81a6e-06b7-4e02-b00c-c82e5ef4669c,Bien,5
de22c2d8-9135-4012-8d28-bb126d2fff83,Perfect,5
17fff7a4-e5d9-422e-a2ea-6d7e02ce9268,Great 👍😃,5
77fdc3cd-2884-41d5-89c3-a367152d47c1,It's very good,5
4970d342-0e28-483b-af0f-6f7e4be0de9b,Love ❤ 😍 💖 tiktok the app,5
2a25a0af-61df-4d3f-8d68-a4035befb8db,Nice and wonderful,1
b040caf7-e1ab-4b6a-ba6b-a8cc64ee5d52,Hi TikTok team I am new user please viral my account and support me please,1
47a68551-5a04-42b3-bf2f-60130fbd299c,Great !,5
6e86fcd9-a89e-4e00-9965-2a388819456e,🤣😂😁,5
5a44f8f2-31cf-4cc9-974b-ee64e546e564,good app,5
06d8038f-acdc-447a-a6e6-b8463cffc05e,Good,5
b9e6e20b-f32f-43d1-91f6-f03c628f677e,Full of fake news and dangerous videos. Keep your children away from this apo,1
df3e1a8f-952e-4ad4-b6c1-98a39bdccc44,I like this application because is give you everything I Love you Tik tok ❤️,5
3f6d61cd-547c-4b72-9cfb-794f933430a4,It's good app,5
ab4eebea-5edf-4bdf-bbff-b15c747770bb,Nice app,5
0e9054c2-9c2e-4eda-8311-40f066f676a5,My TikTok account is freeze.So am not happy about your app.,1
a1213670-a093-4c93-a915-d71b496e1eec,They keep banning me for no reason and kicking me out my account I didn't do anything bad or inappropriate I'm done with this app.,1
c1f21a3e-7563-4f67-9b99-047fe791bb7e,Good,1
91013d8f-564a-4d7a-a42d-7a49e0ad9e90,good,5
936abdf6-9ab3-4ec6-b1c4-892bad8dc145,It keeps banning me from all my acc bcs I'm to young even tho I'm 14yrs old and secondly it freezes the vids and controls it used to be my fav app not anymore I deleted it it's trash!,1
9ab2af83-0990-44f1-9fc6-f3f8091fb701,"Great that people can really express their life in a way sharing.but of course there is some that lurking to pretend and showing their nakedness. Overall appreciate that I can meet new friends. God bless. Just beware of the predators using this site or social media,for their evil way and plan",5
9cad6188-334c-43f7-acf2-36828b9a9ec0,Its not opening,3
cedf369a-377e-45c6-9cae-2b65fe1c8cb6,Hi Tiktok Team My video no foryou plz viral my tiktok video,5
9b3302f7-13bc-4728-8a7c-7f62347ad534,Excellent,5
8cbccb97-d36e-42a1-87d4-8ecb8487a92b,নাইস অ্যাপস,5
af463701-126f-49b9-bcef-b91e30c8288a,It was awsome ilove it,1
0397da78-392e-4ca3-b62f-632453a613aa,Best,5
dffd2123-c6cb-49a0-bbd0-d29360422b2f,Good apps,5
5bc657e7-479a-47d3-a528-448bff0120a8,Amazing,5
4e8d5736-a462-4504-a021-4633ebc2fee5,@Hadi7212,5
c8ea0fa5-7692-4538-834f-df0add9accb5,It's Amazing 😍😍😍😍,5
0afdd174-9799-4399-a673-ab5acaf1e458,Good,5
1ecdf8d0-30fb-4f2d-845c-2c3af7ab510f,I ain't ever tried this app out but I'mma give it a shot hoping it won't disappoint,1
fda711e8-4213-448a-96fc-4cd211d4e04a,Excellent 😊👌,5
7edb2162-8027-4265-bb4a-1b75985814dc,Best app ever,5
8189db92-1976-40a7-9a97-413c24bc4e28,Good,5
13bce02f-a418-4823-b265-831fea928cdd,Good,5
915b4ebd-8f94-442a-a406-1012f3e29dfc,Nice,1
8d6649ef-f798-467d-b78c-7bc5d888997c,good,1
a92c8a67-2d85-4f5b-8266-696397de8344,The best it gives u a lot a follwers,5
60f55084-96b9-41dc-90c5-f0570dee306b,Ase,5
94d50109-77ed-4d07-9acc-4c1641f32bec,Cool app,5
7b03750a-8069-4726-8a28-7e465aae65d4,Kuti dayo video viral kro apny Abu di panyako tadi Baji da phuda phara Randi Mai dayo,5
53c87fd3-2845-4eb9-a117-8f7fb3af0eaa,Good,5
a1a94a76-77f1-4351-bece-6fec74103592,is col,5
3c014ae3-94bd-4c17-b92b-6af4b36d3033,Best application for TikTok 🙃,5
8c2b68ec-2936-4c8a-99bb-97b81e59c5f9,I love you tiktok. This app is very good.,3
74f07ec2-2558-42e0-a587-34c58e83a2c7,Good luck,1
92949603-40d7-4b9f-8417-81d43601c033,Ossam,2
a89906ed-3f92-4a46-80f6-69c21bcc27b6,গুড অ্যাপ,5
8b2378dc-ca1b-4f2e-b72b-e578aee0d802,Not good,1
54ab6717-2055-432f-ad2d-349abac830b0,Fun,5
